,name,season,gp,mp,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,pf,tov,pts,mp_tot,fgm_tot,fga_tot,fg3m_tot,fg3a_tot,ftm_tot,fta_tot,oreb_tot,dreb_tot,reb_tot,ast_tot,stl_tot,blk_tot,pf_tot,tov_tot,pts_tot,ts_pct,efg_pct,oreb_pct,dreb_pct,reb_pct,ast_pct,tov_pct,stl_pct,blk_pct,usg_pct,dbl_dbl,tpl_dbl,pts40,pts20,ast20,ast_to,stl_to,ft_fga,ff,season_count
2382,Draymond Green,2015,81,34.65432098765432,4.950617283950617,10.11111111111111,0.49765432098765433,1.2345679012345678,3.185185185185185,0.35292592592592587,2.8271604938271606,4.061728395061729,0.6015679012345682,1.654320987654321,7.839506172839506,9.493827160493828,7.382716049382716,1.4691358024691359,1.3950617283950617,2.962962962962963,3.197530864197531,13.962962962962964,2807,401,819,100,258,229,329,134,635,769.0,598,119,113,240,259,1131,0.6000136443307813,0.5633311339874519,5.000705826665405,23.920111591632754,14.460408709149082,29.156565573131882,21.898597975922968,1.9866118220209354,3.5517691844872483,18.878922876841468,33,13,0,17,17,2.3088803088803087,0.4594594594594595,0.4017094017094017,6.760379523165214,4
2383,Draymond Green,2016,76,32.56578947368421,3.5789473684210527,8.552631578947368,0.403671052631579,1.0657894736842106,3.460526315789474,0.2485,1.986842105263158,2.8026315789473686,0.5625263157894737,1.2894736842105263,6.592105263157895,7.881578947368421,7.0131578947368425,2.026315789473684,1.394736842105263,2.8552631578947367,2.4210526315789473,10.210526315789474,2475,272,650,81,263,151,213,98,501,599.0,533,154,106,217,184,776,0.5119982632945871,0.4631582104685819,4.252837946364656,22.40064700390183,13.326742475133239,27.24177076397402,19.17290039814348,3.012397508504517,3.6744974160316013,16.351204058779153,17,5,0,4,4,2.8967391304347827,0.8369565217391305,0.32769230769230767,5.87820981915008,5
2384,Draymond Green,2017,70,32.65714285714286,4.014285714285714,8.842857142857143,0.4563571428571428,1.1,3.657142857142857,0.2837142857142857,1.9142857142857144,2.4714285714285715,0.5602285714285713,1.0714285714285714,6.571428571428571,7.642857142857143,7.257142857142857,1.3428571428571427,1.3,2.642857142857143,2.8857142857142857,11.042857142857143,2286,281,619,77,256,134,173,75,460,535.0,508,94,91,185,202,773,0.556055495298173,0.5148870836213274,3.4398089050513305,22.789437034928476,13.114622969989902,29.150490715119243,23.036869193996488,1.8975012391246597,3.476291423970163,17.30892339055649,23,3,0,5,5,2.514851485148515,0.46534653465346537,0.27948303715670436,6.695056368531424,6
2399,Drew Gordon,2014,9,8.0,0.8888888888888888,2.111111111111111,0.3611111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.7777777777777778,1.2222222222222223,2.0,0.2222222222222222,0.1111111111111111,0.0,0.7777777777777778,0.8888888888888888,1.8888888888888888,72,8,19,0,3,1,2,7,11,18.0,2,1,0,7,8,17,0.33865248226950356,0.3611111111111111,7.251211678089149,22.057548950829585,14.654380314459367,2.7072758037225046,23.858024691358025,0.4308510924768014,0.0,18.767767257459383,0,0,0,0,0,0.25,0.125,0.10526315789473684,7.574982426585992,1
2401,Duje Dukan,2015,1,24.0,2.0,10.0,0.2,2.0,5.0,0.4,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,6.0,24,2,10,2,5,0,0,2,2,4.0,1,1,0,2,0,6,0.3,0.3,8.095238095238095,8.095238095238095,8.095238095238095,7.0749108204518425,0.0,2.039695532328702,0.0,16.705974842767297,0,0,0,0,0,inf,inf,0.0,1.7390476190476192,1
2402,Dwayne Bacon,2017,53,13.415094339622641,1.3584905660377358,3.6226415094339623,0.25407547169811323,0.20754716981132076,0.8113207547169812,0.10692452830188678,0.37735849056603776,0.4716981132075472,0.1650943396226415,0.07547169811320754,2.2641509433962264,2.339622641509434,0.7169811320754716,0.3018867924528302,0.03773584905660377,0.8679245283018868,0.4339622641509434,3.30188679245283,711,72,192,11,43,20,25,4,120,124.0,38,16,2,46,23,175,0.2851221137109399,0.27878481581311776,1.4255631460065745,16.93055516604562,9.178059156026096,7.608607026908776,8.103638864232224,1.216321327790209,0.13614540027715596,13.017707176807983,0,0,0,0,0,1.6521739130434783,0.6956521739130435,0.13020833333333334,2.442067521584618,1
2403,Dwayne Jones,2005,14,6.357142857142857,0.2857142857142857,0.7142857142857143,0.17857142857142858,0.0,0.0,0.0,0.42857142857142855,0.9285714285714286,0.14285714285714285,0.7142857142857143,1.5,2.2142857142857144,0.14285714285714285,0.07142857142857142,0.21428571428571427,1.0,0.21428571428571427,1.0,89,4,10,0,0,6,13,10,21,31.0,2,1,3,14,3,14,0.15662741545893719,0.17857142857142858,3.957372422653272,22.039410504691354,12.998391463672311,0.8283608283608282,6.121590992176648,0.13064093467184792,1.835139573070608,6.711725943830379,0,0,0,0,0,0.6666666666666666,0.3333333333333333,1.3,2.5883008040033877,1
2404,Dwayne Jones,2006,4,4.25,0.0,0.25,0.0,0.0,0.0,0.0,0.75,1.5,0.1875,0.25,1.25,1.5,0.0,0.0,0.0,0.75,0.5,0.75,17,0,1,0,0,3,6,1,5,6.0,0,0,0,3,2,3,0.21306818181818182,0.0,7.810457516339871,35.49591503267974,21.6531862745098,0.0,37.5,0.0,0.0,15.777954826614732,0,0,0,0,0,0.0,0.0,6.0,11.837091503267974,2
2405,Dwayne Jones,2007,56,8.392857142857142,0.44642857142857145,0.8392857142857143,0.2559642857142857,0.0,0.017857142857142856,0.0,0.5,1.0357142857142858,0.15178571428571427,1.2321428571428572,1.2678571428571428,2.5,0.17857142857142858,0.17857142857142858,0.44642857142857145,1.5714285714285714,0.30357142857142855,1.3928571428571428,470,25,47,0,1,28,58,69,71,140.0,10,10,25,88,17,78,0.31351960419994546,0.25595238095238093,18.855453014592246,18.596057826387145,18.725755420489694,5.030048624588835,12.405295959267676,0.9108571816330647,4.043899675207151,12.670027380445282,0,0,0,0,0,0.5882352941176471,0.5882352941176471,1.2340425531914894,7.159901928095044,3
2406,Dwayne Jones,2008,6,8.666666666666666,0.6666666666666666,1.1666666666666667,0.4721666666666667,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,2.0,0.0,0.0,0.16666666666666666,1.0,0.6666666666666666,2.0,52,4,7,0,0,4,6,6,6,12.0,0,0,1,6,4,12,0.5656386560641881,0.47222222222222215,24.28270419911287,9.960342661581052,17.12152343034696,0.0,21.318951930654062,0.0,0.8114478114478114,13.141392559395536,0,0,0,0,0,0.0,0.0,0.8571428571428571,10.503739139946408,4
2407,Dwayne Jones,2009,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,7,0,0,0,0,0,0,0,2,2.0,0,0,0,1,0,0,0.0,0.0,0.0,15.384615384615385,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,5
2408,Dwight Buycks,2013,14,10.5,1.0714285714285714,3.4285714285714284,0.29778571428571426,0.35714285714285715,1.2142857142857142,0.23807142857142857,0.5714285714285714,0.6428571428571429,0.32142857142857145,0.2857142857142857,1.3571428571428572,1.6428571428571428,0.7142857142857143,0.5714285714285714,0.0,0.7857142857142857,0.7142857142857143,3.0714285714285716,147,15,48,5,17,8,9,4,19,23.0,10,8,0,11,10,43,0.40569174968835053,0.34651360544217685,2.176758500287912,15.282789466844076,8.729773983565993,11.702277213695611,11.682765086064027,2.177712407531534,0.0,18.758480810833053,0,0,0,0,0,1.0,0.8,0.1875,3.52277341375046,1
2409,Dwight Buycks,2014,6,20.666666666666668,3.0,6.666666666666667,0.46249999999999997,1.1666666666666667,1.8333333333333333,0.6666666666666666,1.5,1.6666666666666667,0.6333333333333333,0.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,0.5,0.0,0.5,2.0,8.666666666666666,124,18,40,7,11,9,10,2,10,12.0,14,3,0,3,12,52,0.6207275402679509,0.5749909812409812,1.5059285790993109,9.965520563682047,5.735724571390679,25.112090657856687,20.01341646972177,1.1244276947549194,0.0,23.204875231266655,0,0,0,0,0,1.1666666666666667,0.25,0.25,5.572036225746697,2
2410,Dwight Buycks,2017,29,14.689655172413794,2.8275862068965516,6.827586206896552,0.3387931034482758,0.5172413793103449,1.5517241379310345,0.22868965517241382,1.2413793103448276,1.4137931034482758,0.35917241379310344,0.41379310344827586,1.0,1.4137931034482758,2.0344827586206895,0.6551724137931034,0.06896551724137931,1.3448275862068966,1.3448275862068966,7.413793103448276,426,82,198,15,45,36,41,12,29,41.0,59,19,2,39,39,215,0.3944979361380809,0.3675405533164154,2.4275594571293584,6.831752238991387,4.629655848060373,21.281820605930026,13.367612197740623,1.8039183851256118,0.2840595990800549,25.275914018445253,0,0,0,1,1,1.5128205128205128,0.48717948717948717,0.20707070707070707,4.005491768248199,3
2425,Dwight Powell,2014,29,8.10344827586207,1.0689655172413792,2.310344827586207,0.34227586206896554,0.10344827586206896,0.3793103448275862,0.04310344827586207,0.8620689655172413,1.1379310344827587,0.2413793103448276,0.6206896551724138,1.103448275862069,1.7241379310344827,0.3103448275862069,0.3103448275862069,0.20689655172413793,1.3793103448275863,0.3793103448275862,3.103448275862069,235,31,67,3,11,25,33,18,32,50.0,9,9,6,40,11,90,0.42462617660094676,0.3614258347016968,7.814520768818619,11.982242139608443,9.898381454213533,10.370128945102708,10.557545390486988,2.3549209204669954,1.9773800575492924,18.848243970364074,0,0,0,0,0,0.8181818181818182,0.8181818181818182,0.4925373134328358,4.4207414322810745,1
2426,Dwight Powell,2015,69,14.434782608695652,2.1159420289855073,4.2898550724637685,0.4479565217391305,0.028985507246376812,0.2318840579710145,0.009666666666666667,1.5217391304347827,2.0579710144927534,0.4015072463768116,1.2173913043478262,2.739130434782609,3.9565217391304346,0.6376811594202898,0.5217391304347826,0.34782608695652173,1.710144927536232,0.5797101449275363,5.782608695652174,996,146,296,2,16,105,142,84,189,273.0,44,36,24,118,40,399,0.4882397249760663,0.4497628780237476,9.74093180910752,17.367295635215825,13.554113722161674,4.953260077973103,9.85607856850782,2.1982677193390976,3.86332901605995,16.494156509031292,3,0,0,0,0,1.1,0.9,0.4797297297297297,4.664070614617418,2
2427,Dwight Powell,2016,77,17.25974025974026,2.5194805194805197,4.896103896103896,0.4869090909090908,0.2727272727272727,0.961038961038961,0.10377922077922079,1.3896103896103895,1.8311688311688312,0.4395454545454545,1.2077922077922079,2.7662337662337664,3.9740259740259742,0.6363636363636364,0.7922077922077922,0.5064935064935064,1.7532467532467533,0.44155844155844154,6.701298701298701,1329,194,377,21,74,107,141,93,213,306.0,49,61,39,135,34,516,0.5740865681679166,0.5083696426228894,9.00498042185822,19.55670309119638,14.280841756527302,5.802702597855526,6.5251907424240185,2.17613777358326,2.6922709041723234,17.27354711126382,2,0,0,1,1,1.4411764705882353,1.7941176470588236,0.3740053050397878,3.6917424227827724,3
2428,Dwight Powell,2017,79,21.139240506329113,3.2278481012658227,5.443037974683544,0.5795189873417724,0.35443037974683544,1.0632911392405062,0.1959873417721519,1.6835443037974684,2.3417721518987342,0.48631645569620247,1.7088607594936709,3.911392405063291,5.620253164556962,1.1518987341772151,0.8481012658227848,0.4050632911392405,2.3544303797468356,0.7468354430379747,8.49367088607595,1670,255,430,28,84,133,185,135,309,444.0,91,67,32,186,59,671,0.6411762870594063,0.6198981573981576,9.266802523049645,21.437289972796098,15.35204624792287,7.895829562645097,9.44334946168982,2.093631416389991,1.908741231132072,15.596458698973064,5,0,0,3,3,1.5423728813559323,1.1355932203389831,0.43023255813953487,4.526692016712578,4
2429,Dwyane Wade,2003,61,34.885245901639344,6.081967213114754,13.081967213114755,0.46160655737704914,0.26229508196721313,0.8688524590163934,0.11475409836065574,3.819672131147541,5.114754098360656,0.6599016393442622,1.3934426229508197,2.6557377049180326,4.049180327868853,4.508196721311475,1.4098360655737705,0.5573770491803278,2.2950819672131146,3.2131147540983607,16.24590163934426,2128,371,798,16,53,233,312,85,162,247.0,275,86,34,140,196,991,0.5192785817022066,0.47057692905565046,4.439506115505806,8.982018399132077,6.710762257318942,24.879883571055167,17.548383671892218,2.1841346602784615,1.2580179435614374,25.106059225547913,1,0,0,19,19,1.403061224489796,0.4387755102040816,0.39097744360902253,5.52187452923783,1
2430,Dwyane Wade,2004,77,38.64935064935065,8.181818181818182,17.116883116883116,0.47623376623376623,0.16883116883116883,0.5844155844155844,0.09090909090909091,7.545454545454546,9.896103896103897,0.7422597402597402,1.4285714285714286,3.727272727272727,5.1558441558441555,6.753246753246753,1.5714285714285714,1.0649350649350648,2.987012987012987,4.1688311688311686,24.07792207792208,2976,630,1318,13,45,581,762,110,287,397.0,520,121,82,230,321,1854,0.5555483396919727,0.4804890197849389,4.240645044140333,10.88519823848564,7.562921641312989,31.144000785848025,16.23275359489238,2.196365281752009,2.149642602538212,30.811501608784173,16,1,1,56,56,1.6199376947040498,0.37694704049844235,0.5781487101669196,5.1852353219901754,2
2431,Dwyane Wade,2005,75,38.53333333333333,9.32,18.84,0.4932800000000002,0.17333333333333334,1.0133333333333334,0.07110666666666667,8.386666666666667,10.706666666666667,0.7694000000000001,1.4266666666666667,4.306666666666667,5.733333333333333,6.706666666666667,1.9466666666666668,0.7733333333333333,2.8933333333333335,3.5733333333333333,27.2,2890,699,1413,13,76,629,803,107,323,430.0,503,146,58,217,268,2040,0.5787386955826536,0.4981184238115723,4.1402118225601034,12.66752697012012,8.40386939634011,33.328182983300145,13.614254672490576,2.7465562653598763,1.6352311970324678,32.68840801054239,16,2,4,60,60,1.876865671641791,0.5447761194029851,0.5682944090587403,4.516097563518104,3
2432,Dwyane Wade,2006,51,37.490196078431374,9.254901960784315,18.862745098039216,0.486078431372549,0.4117647058823529,1.5490196078431373,0.19311764705882353,8.470588235294118,10.490196078431373,0.7829411764705881,1.0,3.6862745098039214,4.686274509803922,7.529411764705882,2.0980392156862746,1.2156862745098038,2.2941176470588234,4.235294117647059,27.392156862745097,1912,472,962,21,79,432,535,51,188,239.0,384,107,62,117,216,1397,0.5729580961439278,0.4970324308396094,3.169813077838386,11.278144324401119,7.223978701119752,38.769199396189634,15.826951662147971,3.082902846794562,2.593970114231056,34.602334135867494,15,0,3,43,43,1.7777777777777777,0.49537037037037035,0.5561330561330561,4.872933461860472,4
2433,Dwyane Wade,2007,51,38.23529411764706,8.607843137254902,18.372549019607842,0.46101960784313734,0.43137254901960786,1.5098039215686274,0.1554509803921569,6.9411764705882355,9.156862745098039,0.7538627450980391,0.8823529411764706,3.3137254901960786,4.196078431372549,6.9411764705882355,1.7058823529411764,0.7254901960784313,2.6862745098039214,4.392156862745098,24.58823529411765,1950,439,937,22,77,354,467,45,169,214.0,354,87,37,137,224,1254,0.540934589738244,0.4716534463881141,2.9418219490780495,11.187626198087179,7.064724073582612,36.0769591141311,17.115463714180137,2.4277248979569377,1.3839232649478976,32.69506443428453,9,0,3,34,34,1.5803571428571428,0.38839285714285715,0.4983991462113127,5.130651568847586,5
2434,Dwyane Wade,2008,79,38.58227848101266,10.810126582278482,22.0126582278481,0.49350632911392406,1.1139240506329113,3.518987341772152,0.24844303797468353,7.468354430379747,9.759493670886076,0.7455443037974682,1.1265822784810127,3.911392405063291,5.037974683544304,7.455696202531645,2.189873417721519,1.3417721518987342,2.2531645569620253,3.4430379746835444,30.20253164556962,3048,854,1739,88,278,590,771,89,309,398.0,589,173,106,178,272,2386,0.5734410972549011,0.51827918548807,3.6935818114801022,12.669704511567923,8.181643161524015,39.88989259261479,11.561853834610536,3.1459539882707235,2.783512820036398,36.340573495939644,20,0,13,71,71,2.1654411764705883,0.6360294117647058,0.44335825186889016,3.902995232924216,6
2435,Dwyane Wade,2009,77,36.298701298701296,9.337662337662337,19.623376623376622,0.48435064935064925,0.948051948051948,3.155844155844156,0.25725974025974024,6.935064935064935,9.116883116883116,0.7582077922077922,1.3896103896103895,3.4545454545454546,4.8441558441558445,6.5064935064935066,1.844155844155844,1.0649350649350648,2.3506493506493507,3.272727272727273,26.558441558441558,2795,719,1511,73,243,534,702,107,266,373.0,501,142,82,181,252,2045,0.5669072989798721,0.5085290508637995,4.517725574712789,11.059865415604106,7.788795495158446,35.80539466716523,12.210769248015842,2.725211853996584,2.3138880211458384,35.114899681425825,17,0,4,64,64,1.9880952380952381,0.5634920634920635,0.46459298477829253,4.229337995008781,7
2436,Dwyane Wade,2010,76,37.13157894736842,9.105263157894736,18.210526315789473,0.49649999999999994,0.8289473684210527,2.710526315789474,0.23453947368421046,6.5,8.578947368421053,0.7421842105263157,1.618421052631579,4.7631578947368425,6.381578947368421,4.552631578947368,1.4605263157894737,1.144736842105263,2.5921052631578947,3.1184210526315788,25.539473684210527,2822,692,1384,63,206,494,652,123,362,485.0,346,111,87,197,237,1941,0.5764203751549349,0.5199774486688483,4.925521929002219,14.547714056641894,9.736617992822051,23.584296699552773,12.466589448128987,2.0880758246945432,2.602105029230001,31.916123225380613,10,1,4,57,57,1.459915611814346,0.46835443037974683,0.47109826589595377,4.3804074671846225,8
2437,Dwyane Wade,2011,49,33.244897959183675,8.489795918367347,17.081632653061224,0.4884489795918367,0.30612244897959184,1.1428571428571428,0.12244897959183673,4.795918367346939,6.061224489795919,0.7364285714285714,1.489795918367347,3.3469387755102042,4.836734693877551,4.591836734693878,1.6734693877551021,1.2857142857142858,2.2448979591836733,2.63265306122449,22.081632653061224,1629,416,837,15,56,235,297,73,164,237.0,225,82,63,110,129,1082,0.5497080226700714,0.49857473377193384,5.2611918983900985,11.448983488793296,8.3550876935917,26.88999168673072,11.465405207660206,2.577310532022263,2.8438773635047894,30.80213204867616,4,0,0,32,32,1.744186046511628,0.6356589147286822,0.3548387096774194,4.171245381553458,9
2438,Dwyane Wade,2012,69,34.63768115942029,8.246376811594203,15.840579710144928,0.5200724637681158,0.2463768115942029,0.9565217391304348,0.13042028985507248,4.463768115942029,6.159420289855072,0.7260144927536231,1.2463768115942029,3.739130434782609,4.9855072463768115,5.101449275362318,1.855072463768116,0.8115942028985508,2.028985507246377,2.8115942028985508,21.202898550724637,2390,569,1093,17,66,308,425,86,258,344.0,352,128,56,140,194,1463,0.5710009399260024,0.527999590253017,4.640907645022874,13.90257513386827,9.271741389445575,27.28575542992445,13.283473151983674,2.8812081136958825,2.115960344340368,29.59447273595202,4,0,0,43,43,1.8144329896907216,0.6597938144329897,0.3888380603842635,4.518575362159339,10
2439,Dwyane Wade,2013,54,32.888888888888886,7.685185185185185,14.092592592592593,0.5415925925925924,0.16666666666666666,0.5925925925925926,0.1142037037037037,3.5,4.777777777777778,0.682925925925926,1.1111111111111112,3.3518518518518516,4.462962962962963,4.666666666666667,1.462962962962963,0.5370370370370371,1.962962962962963,2.9814814814814814,19.037037037037038,1776,415,761,9,32,189,258,60,181,241.0,252,79,29,106,161,1028,0.5849160099873806,0.546874132553097,4.29140700367808,13.167314376147003,8.729360689912541,25.262834981733764,15.658120292595195,2.31832629553955,1.5928003962529644,28.160853693316092,4,0,0,29,29,1.565217391304348,0.4906832298136646,0.33902759526938236,5.042415266196061,11
2440,Dwyane Wade,2014,62,31.838709677419356,8.209677419354838,17.483870967741936,0.4720483870967741,0.46774193548387094,1.6451612903225807,0.19083870967741937,4.580645161290323,5.967741935483871,0.7233548387096775,0.9354838709677419,2.596774193548387,3.532258064516129,4.82258064516129,1.1774193548387097,0.3387096774193548,1.6935483870967742,3.370967741935484,21.467741935483872,1974,509,1084,29,102,284,370,58,161,219.0,299,73,21,105,209,1331,0.5316259209494499,0.48603656492170444,3.4742136512288337,10.536825815165514,7.005519733197175,31.531851635247783,14.646206884953825,1.9159700307169518,0.8604159725710059,34.789070981807946,3,0,2,37,37,1.430622009569378,0.3492822966507177,0.3413284132841328,4.602008339445525,12
2441,Dwyane Wade,2015,74,30.513513513513512,7.297297297297297,15.986486486486486,0.4587432432432433,0.0945945945945946,0.5945945945945946,0.05405405405405406,4.351351351351352,5.486486486486487,0.7108243243243241,1.1081081081081081,2.972972972972973,4.081081081081081,4.648648648648648,1.0675675675675675,0.5675675675675675,1.5675675675675675,2.7432432432432434,19.04054054054054,2258,540,1183,7,44,322,406,82,220,302.0,344,79,42,116,203,1409,0.5172343495138119,0.46176083925949335,3.924023064989325,10.686435323319948,7.3052291941546414,27.916836110274364,13.066489119734403,1.80952106424688,1.4642743512739156,31.781203819775563,2,0,0,35,35,1.6945812807881773,0.3891625615763547,0.3431952662721893,4.287610518576091,13
2442,Dwyane Wade,2016,60,29.883333333333333,6.9,15.916666666666666,0.42749999999999994,0.75,2.4166666666666665,0.22225,3.716666666666667,4.683333333333334,0.7734833333333333,1.05,3.45,4.5,3.8,1.4333333333333333,0.6833333333333333,1.8666666666666667,2.3,18.266666666666666,1793,414,955,45,145,223,281,63,207,270.0,228,86,41,112,138,1096,0.5003799806550238,0.4505437896938266,3.704730144121152,12.266394596398271,7.985562370259708,22.42963303268062,11.499584047334537,2.4120570678984503,1.6652816397129941,29.38974546082431,2,0,0,26,26,1.6521739130434783,0.6231884057971014,0.2942408376963351,3.8401956821898455,14
2443,Dwyane Wade,2017,67,22.940298507462686,4.462686567164179,10.17910447761194,0.42967164179104456,0.47761194029850745,1.6567164179104477,0.21791044776119406,2.014925373134328,2.8208955223880596,0.5116268656716418,0.746268656716418,3.014925373134328,3.7611940298507465,3.4029850746268657,0.9104477611940298,0.7014925373134329,1.8507462686567164,2.08955223880597,11.417910447761194,1537,299,682,32,111,135,189,50,202,252.0,228,61,47,124,140,765,0.4895437844461426,0.45321801681778096,3.36194525026422,15.011508966275697,9.186727108269956,24.46531927477874,15.68149145186922,2.012592334055997,2.8683991044093893,26.149753668272027,3,0,0,6,6,1.6285714285714286,0.4357142857142857,0.27712609970674484,4.815618034703273,15
2444,E'Twaun Moore,2011,38,8.710526315789474,1.131578947368421,2.973684210526316,0.2997631578947369,0.4473684210526316,1.1842105263157894,0.22147368421052632,0.18421052631578946,0.18421052631578946,0.10526315789473684,0.10526315789473684,0.7631578947368421,0.868421052631579,0.8947368421052632,0.2894736842105263,0.07894736842105263,0.868421052631579,0.5526315789473685,2.8947368421052633,331,43,113,17,45,7,7,4,29,33.0,34,11,3,33,21,110,0.35550715109357567,0.3488565162907269,1.2656162913179336,10.84912581301739,6.057371052167661,12.616297649180376,9.250550172259398,0.9762647882357666,0.5363053382443963,24.221659600135975,0,0,0,0,0,1.619047619047619,0.5238095238095238,0.061946902654867256,2.7145954432429567,1
2445,E'Twaun Moore,2012,75,22.426666666666666,3.16,7.973333333333334,0.36925333333333343,0.8933333333333333,2.6266666666666665,0.28039999999999987,0.6266666666666667,0.7866666666666666,0.23556000000000002,0.64,1.5866666666666667,2.2266666666666666,2.7466666666666666,0.68,0.30666666666666664,1.6266666666666667,1.4,7.84,1682,237,598,67,197,47,59,48,119,167.0,206,51,23,122,105,588,0.44776313687924857,0.4261661883867767,2.9868895184584203,7.756510097678239,5.371699808068329,17.904174964302054,13.217946684015933,1.7231193161736431,1.1369517898469972,19.39266533909572,1,0,0,0,0,1.9619047619047618,0.4857142857142857,0.09866220735785954,4.087130381154057,2
2446,E'Twaun Moore,2013,79,19.050632911392405,2.4683544303797467,5.772151898734177,0.40802531645569606,0.7215189873417721,2.037974683544304,0.26772151898734187,0.6582278481012658,0.8607594936708861,0.30274683544303793,0.3670886075949367,1.3544303797468353,1.7215189873417722,1.4177215189873418,0.759493670886076,0.16455696202531644,1.3417721518987342,0.6962025316455697,6.3164556962025316,1505,195,456,57,161,52,68,29,107,136.0,112,60,13,106,55,499,0.5090506171298339,0.47350996401629325,2.231080999075227,8.216402120269748,5.223741559672489,11.43311435122785,9.871040130731757,2.0864705025003563,0.5942815074661454,17.036016915616745,0,0,0,0,0,2.036363636363636,1.0909090909090908,0.14912280701754385,3.1257486391571336,3
2447,E'Twaun Moore,2014,56,9.375,1.1071428571428572,2.482142857142857,0.32853571428571426,0.23214285714285715,0.6785714285714286,0.12648214285714285,0.21428571428571427,0.35714285714285715,0.07589285714285714,0.21428571428571427,0.6071428571428571,0.8214285714285714,0.5892857142857143,0.35714285714285715,0.10714285714285714,0.8035714285714286,0.25,2.6607142857142856,525,62,139,13,38,12,20,12,34,46.0,33,20,6,45,14,149,0.4001009048256812,0.3645514455782313,1.9301500312359716,5.334064658300804,3.632107344768387,12.094269840684834,6.214153360547849,1.5248255801157742,0.42744448958131814,13.92851963744489,0,0,0,0,0,2.357142857142857,1.4285714285714286,0.14388489208633093,2.1069716584283986,4
2448,E'Twaun Moore,2015,59,21.440677966101696,3.169491525423729,6.593220338983051,0.4149830508474576,0.7966101694915254,1.7627118644067796,0.3304915254237288,0.3728813559322034,0.5932203389830508,0.1864406779661017,0.3220338983050847,1.9322033898305084,2.2542372881355934,1.6779661016949152,0.6271186440677966,0.3050847457627119,1.7457627118644068,0.8983050847457628,7.508474576271187,1265,187,389,47,104,22,35,19,114,133.0,99,37,18,103,53,443,0.48276271418920275,0.4697473312939415,1.486255217058294,10.234843129287052,5.8605491731726715,10.437521472686116,11.751070085994439,1.3349203627069919,0.8745383849289151,15.593422983536831,0,0,0,3,3,1.8679245283018868,0.6981132075471698,0.08997429305912596,3.436413641386714,5
2449,E'Twaun Moore,2016,73,24.876712328767123,3.8767123287671232,8.479452054794521,0.43615068493150705,1.0547945205479452,2.8493150684931505,0.3303150684931506,0.7808219178082192,1.0136986301369864,0.33287671232876714,0.4520547945205479,1.63013698630137,2.0821917808219177,2.2465753424657535,0.684931506849315,0.4383561643835616,1.7945205479452055,0.8493150684931506,9.58904109589041,1816,283,619,77,208,57,74,33,119,152.0,164,50,32,131,62,700,0.5132779042647149,0.4968836718836719,2.07586822244098,7.301215890826881,4.68854205663393,14.009616609443832,8.100711981165471,1.3703895541598314,1.441913342268163,17.631093901364856,0,0,0,1,1,2.6451612903225805,0.8064516129032258,0.11954765751211632,2.65703725715985,6
2450,E'Twaun Moore,2017,82,31.548780487804876,5.158536585365853,10.146341463414634,0.4887195121951219,1.5609756097560976,3.6707317073170733,0.3671951219512194,0.5853658536585366,0.8292682926829268,0.25264634146341464,0.6951219512195121,2.207317073170732,2.902439024390244,2.2804878048780486,0.9512195121951219,0.14634146341463414,2.2195121951219514,1.2439024390243902,12.463414634146341,2587,423,832,128,301,48,68,57,181,238.0,187,78,12,182,102,1022,0.569579737508422,0.5632210861631594,2.573081853232412,7.721869539500442,5.147475696366426,10.425593035427832,9.876151971432456,1.516707577355477,0.3903007432344369,16.284426277150065,0,0,0,10,10,1.8333333333333333,0.7647058823529411,0.08173076923076923,3.221202413354476,7
2451,Earl Barron,2005,8,5.875,0.625,2.0,0.2625,0.0,0.0,0.0,0.375,0.5,0.1875,0.25,1.0,1.25,0.0,0.0,0.0,1.25,0.625,1.625,47,5,16,0,0,3,4,2,8,10.0,0,0,0,10,5,13,0.33807366402770905,0.2625,1.754970280795245,14.747160449545673,8.251065365170458,0.0,25.905593093093096,0.0,0.0,24.806421172502716,0,0,0,0,0,0.0,0.0,0.25,6.969892329432323,1
2452,Earl Barron,2006,28,7.392857142857143,0.8571428571428571,2.9642857142857144,0.1987142857142857,0.0,0.03571428571428571,0.0,0.6071428571428571,0.6428571428571429,0.30357142857142855,0.6785714285714286,0.7857142857142857,1.4642857142857142,0.17857142857142858,0.21428571428571427,0.14285714285714285,0.75,0.39285714285714285,2.3214285714285716,207,24,83,0,1,17,18,19,22,41.0,5,6,4,21,11,65,0.2738116218187942,0.19868197278911565,9.565741380393048,14.936702199944857,12.251221790168952,4.021454703738047,12.063912610600507,3.0225570861107025,1.8858807259167403,23.68544163931605,0,0,0,0,0,0.45454545454545453,0.5454545454545454,0.21686746987951808,5.041129338326311,2
